x
7784.267140913
2287.37372394256
1739.71026545583
1521.38544294003
1306.94681198163
1267.38048756059
1120.26673338687
1101.96392495895
988.605825693298
921.086366080016
873.986892191141
841.472339799871
789.615554623516
750.164983126925
710.979326501926
684.078476323651
669.145572242406
638.279269738636
630.619411329505
614.161397912316
598.58535405322
576.815711251323
562.455678148729
539.909105654187
538.12081173447
519.330719348506
516.363836125942
510.146668404393
485.67244544699
465.876581931979
436.002476316966
425.922360397544
418.452684903276
416.343379275907
405.79671573909
384.797651223312
376.405220141879
369.477411969085
357.066226346157
352.834542495205
347.234031317368
336.595891234538
331.290032067081
327.565228506663
321.112777294608
314.897957625083
309.821471585067
307.230230549585
300.80934887524
295.125412089925
291.803733297086
288.268133625675
283.296441840922
280.30020786245
271.0487719657
266.264227306541
262.844065131921
255.39178244931
253.728879787649
248.502892666651
246.819931505141
241.103911873302
240.262974485381
232.390224671316
229.037139587482
224.250153484645
223.299566425958
221.420899930679
220.468314241539
215.780944138087
214.079005474112
209.897241016871
204.471012104771
200.549629387039
198.840900469372
195.696468442979
192.157918943919
188.30797286706
187.309739212371
185.059955670055
183.373871376752
181.022747550656
180.664464785476
176.97407727089
176.062744116338
172.212741311614
169.751209524717
169.618126342558
167.228137760392
163.848615022649
160.663713631896
159.641620694932
158.156446302875
156.08499916742
155.67052893995
154.588464566155
150.027969005838
147.214992027255
147.088196808329
146.525868005734
144.897061310924
144.389237791118
140.351117641502
139.644033360604
136.602478955771
135.894469458003
135.599064768749
133.388495129061
132.714628403047
131.273882940635
129.962440694991
129.572664762686
126.680476696799
124.730461991701
122.988199977211
121.55182103981
121.068611048497
119.367503268717
117.173419881739
116.487704632519
115.261741575678
114.489539953782
113.281423346665
112.599760121477
110.321141550488
110.118608630824
109.250761852902
107.963360696434
106.586883002349
106.141726265971
104.781025865494
103.851447064879
102.543753516119
101.591113265617
100.471130045659
99.2577825666063
98.026920459907
96.6087522337152
95.81242166866
95.2050879118472
94.3240606791091
93.5449765371899
93.0469845553787
92.1770577496044
91.3383408802895
90.4709254634519
90.3015443618281
89.2897214872858
87.9079254549896
87.0769187510706
86.4270054784183
85.5095777752059
85.0799413726658
84.4714613372751
83.6433081812765
82.2342202236454
81.5350010530214
80.9037540084708
80.2726160632656
79.3662367185618
78.9394558563565
78.3090262278282
77.8614398498139
77.2931057928706
76.7764935569584
75.1859415880878
74.8223483002501
74.0027508312396
73.4899107219048
72.3489407951547
71.8234042438429
71.6750058538134
71.3064725718659
70.6729121080417
70.2164436987546
69.7744138766089
68.4747690627407
68.3212594003877
67.4207978398497
67.1233779236542
66.7998333555201
66.2109865071828
65.9315881039075
65.2148190069623
64.5570497860469
63.9028767905694
63.2759508837681
62.7347053920125
62.2509102641512
61.2245019984027
61.1734573019392
60.6746110513761
60.3148888022833
59.9744156493494
59.5751126099107
59.2087175442055
58.4311723192443
57.9546702885696
57.4841463919791
57.4168830131006
56.5901902911808
56.3827667091067
55.9244037337501
55.7633788874251
54.6551971320154
54.381333421612
54.1545173371407
54.0547634180826
53.7098655657381
52.9953707231252
52.7218687187222
51.9428809687816
51.6167409537935
51.4685163204816
51.0908136353978
50.6268365758073
50.481089963965
49.8376562388616
49.6132616511182
49.2966607708154
49.0413916072741
48.573961775524
48.4691552694698
48.0993834276211
47.6132125523162
47.2466814117827
47.0894994152934
46.7968101734864
46.2958106573428
46.1278349811389
45.5213711380479
45.2874007264674
44.7924976210287
44.5157749405567
44.2039553369006
43.8558375544183
43.4293281854303
43.2393344102036
42.8959418993397
42.5999075451919
42.1920582757527
42.0047622072932
41.6580565733416
41.4615436689877
41.308939362908
40.862325452386
40.7065753246287
40.3022109851561
40.1160022546103
39.8439061391481
39.4538320466633
39.0168285960028
38.858511745308
38.8162878026051
38.5726390831644
38.0867636344079
37.5457989520557
37.337428183475
37.1854528111136
36.9242612023958
36.8006244216728
36.1900421596121
36.0472747093588
35.9757027868585
35.8539772083623
35.427463013057
35.2639663893847
35.0001384495579
34.6105819384247
34.5099498361278
34.219763934263
34.0700964034411
33.6826329972237
33.5305068336202
33.4543186021324
33.1798620080752
32.8553790303919
32.6835140391445
32.6341526579847
32.2028834113078
32.0341802995174
31.794692525198
31.5098120325412
31.3078481352221
30.9916779310959
30.765804224492
30.3435097133203
30.1158502062102
30.0749995443448
29.9467075850394
29.622027709615
29.4550898987815
29.3893562335629
29.1854030065343
29.0168185310629
28.6684897530658
28.5393036498811
28.1875118248691
28.1216793234485
27.921914411445
27.5652561205672
27.5043351656607
27.275306712789
27.1787588368623
26.9878169104225
26.7277217661639
26.5955781822292
26.3306719552049
26.1095528167135
26.086896429051
25.844502848622
25.7130389570023
25.5284305556868
25.4621748322991
25.3058500111581
25.0462683465784
24.8230783019235
24.6335146970332
24.42994237922
24.140661151825
24.0773789505058
24.0034537406357
23.8298913451469
23.5326953607952
23.4046619494344
23.3125104351525
23.1846705051852
22.9921981527454
22.8608523720927
22.6871574432834
22.4602049484401
22.2792966687891
22.0920811945566
21.8881805434864
21.7298434736705
21.4348754359572
21.4243201759467
21.1987979813157
21.0272759862536
20.9165434848778
20.8065970888749
20.4597304566519
20.3932526312699
20.2197952478857
20.0913721989293
20.0239736603547
19.9118231278088
19.782167074821
19.623551896257
19.4228674197841
19.3574919196547
19.2640453296631
19.0403082823647
18.6551183833208
18.5606386983712
18.5173306512795
18.4929820262802
18.1824557206788
18.068872548046
17.9835628517952
17.8843658770038
17.7826726983702
17.6015366464828
17.4727975276985
17.2530934224429
17.1400792247193
16.8708115805529
16.7885340036056
16.6995328272805
16.4259724988192
16.3414706098213
16.2249378441955
16.0725048545402
16.0387891133603
15.8469942646689
15.7187407657841
15.4609848222117
15.4030471162675
15.1934238960457
15.0973700646904
15.0587095261431
14.8824139042514
14.6337178324256
14.596829919566
14.583629972161
14.2284803771948
14.1673300722961
13.9806972599162
13.6385231383679
13.6049632161394
13.3702036194502
13.1127846847192
12.9515677206934
12.5944046436106
12.3963965639776
12.2746248079632
9.40459195027522
5.26689702014492
4.32605097186285
2.96615542046186
2.58692328391417
2.4401125011886
2.22357748003203
1.90411414977495
1.78199118062412
1.46251004409064
1.44210517114684
1.35523851734561
0.991723453857684
0.932707226327596
0.797310065484722
0.658701546946278
0.614048607591444
0.300527318775548
3.09054090100171e-22
5.0661034570319e-24
